entry_time,exit_time,type,entry_price,exit_price,profit_points,profit_dollars,exit_reason,strength,rr_ratio,duration_bars
2023-05-02 07:00:00,2023-05-02 10:15:00,SELL,1982.355,1986.6561775,-4.301177499999994,-430.11774999999943,SL touché,9.100517328336359,1.7999999999999894,13
2023-05-10 12:15:00,2023-05-10 12:30:00,BUY,2029.628,2039.8480651999998,10.220065199999908,1022.0065199999908,TP atteint,8.836860473225684,1.800000000000016,1
2023-05-10 12:45:00,2023-05-10 15:00:00,BUY,2045.534,2023.942233,-21.591767000000118,-2159.176700000012,SL touché,8.836860473225684,1.800000000000002,9
2023-05-11 11:00:00,2023-05-11 13:45:00,BUY,2034.404,2020.576798,-13.827201999999943,-1382.7201999999943,SL touché,6.939954011060252,1.8,11
2023-05-15 05:30:00,2023-05-15 08:30:00,SELL,2016.044,2020.143022,-4.099021999999877,-409.9021999999877,SL touché,10.688100405759691,1.7999999999999778,12
2023-05-22 16:15:00,2023-05-23 00:45:00,BUY,1975.235,1967.7773825000002,-7.457617499999742,-745.7617499999742,SL touché,8.288270024787252,1.8000000000000123,30
2023-06-05 14:00:00,2023-06-15 00:45:00,BUY,1960.015,1937.0649925,-22.950007500000083,-2295.0007500000083,SL touché,10.878339702598844,1.800000000000002,683
2023-06-15 13:30:00,2023-06-21 13:30:00,BUY,1945.445,1923.9252775,-21.519722499999943,-2151.9722499999943,SL touché,15.301622665756803,1.800000000000002,358
2023-06-23 08:45:00,2023-06-23 12:15:00,SELL,1917.555,1920.9237775,-3.368777499999851,-336.8777499999851,SL touché,8.395495309419871,1.8,14
2023-06-23 12:30:00,2023-06-23 12:45:00,SELL,1922.845,1926.2984395,-3.4534395000000586,-345.34395000000586,TP atteint,8.395495309419871,0.0,1
2023-06-29 14:45:00,2023-06-30 06:00:00,SELL,1910.835,1905.2272485,5.607751499999949,560.7751499999949,TP atteint,7.991658900777381,1.8000000000000291,57
2023-07-05 15:30:00,2023-07-05 18:15:00,BUY,1923.718,1918.053141,-5.6648589999999786,-566.4858999999979,SL touché,9.863806987272199,1.800000000000008,11
2023-07-17 05:15:00,2023-07-17 12:45:00,BUY,1955.265,1949.8573675,-5.407632500000091,-540.7632500000091,SL touché,10.693285183357972,1.7999999999999832,30
2023-07-19 14:45:00,2023-07-20 01:30:00,BUY,1974.445,1984.8620004999998,10.417000499999858,1041.7000499999858,TP atteint,10.291172829498265,1.8000000000000158,39
2023-07-25 02:30:00,2023-07-25 14:00:00,BUY,1962.845,1952.1635775,-10.681422500000053,-1068.1422500000053,SL touché,6.971529832928084,1.7999999999999914,46
2023-07-25 15:00:00,2023-07-27 02:30:00,BUY,1961.855,1981.5432695000002,19.68826950000016,1968.826950000016,TP atteint,26.430401424209506,1.7999999999999958,134
2023-08-04 12:30:00,2023-08-08 12:00:00,BUY,1939.625,1923.9281875,-15.696812500000078,-1569.6812500000078,SL touché,31.65234831396019,1.7999999999999972,182
2023-08-16 09:30:00,2023-08-16 12:15:00,SELL,1905.725,1901.5438474999996,4.18115250000028,418.115250000028,TP atteint,14.019103791589451,1.8,11
2023-08-16 12:30:00,2023-08-16 19:15:00,SELL,1902.635,1892.8946285,9.740371500000037,974.0371500000037,TP atteint,14.019103791589451,1.8000000000000085,27
2023-08-21 03:00:00,2023-08-23 13:15:00,BUY,1893.215,1910.1468934999996,16.93189349999966,1693.189349999966,TP atteint,7.069462850843195,1.7999999999999952,225
2023-08-25 14:15:00,2023-08-28 15:30:00,SELL,1911.015,1923.2205075000002,-12.205507500000067,-1220.5507500000067,SL touché,29.103359390889416,1.7999999999999963,97
2023-08-28 15:45:00,2023-08-30 13:45:00,BUY,1924.638,1947.9035741999999,23.265574199999946,2326.5574199999946,TP atteint,19.30426577102852,1.8000000000000036,176
2023-09-04 09:30:00,2023-09-05 09:15:00,SELL,1941.475,1931.2496724999999,10.225327500000049,1022.5327500000049,TP atteint,18.91035643855846,1.799999999999984,81
2023-09-13 01:15:00,2023-09-13 12:30:00,SELL,1911.938,1906.9646558000004,4.973344199999701,497.3344199999701,TP atteint,11.760097897717628,1.7999999999999672,45
2023-09-14 15:00:00,2023-09-18 17:00:00,BUY,1911.075,1931.1135675000003,20.038567500000227,2003.8567500000227,TP atteint,9.106662809311217,1.8,192
2023-09-22 16:45:00,2023-09-25 14:15:00,SELL,1925.225,1916.6702974999996,8.554702500000303,855.4702500000303,TP atteint,12.810805304166784,1.8,79
2023-09-28 12:30:00,2023-09-28 15:00:00,SELL,1874.505,1863.8539455000002,10.651054499999873,1065.1054499999873,TP atteint,7.149271067918704,1.8000000000000076,10
2023-09-28 15:15:00,2023-10-02 23:00:00,SELL,1860.855,1825.6462305000002,35.20876949999979,3520.876949999979,TP atteint,7.149271067918704,1.8000000000000047,211
2023-10-10 12:30:00,2023-10-10 15:45:00,BUY,1855.138,1860.8576242,5.719624199999998,571.9624199999998,TP atteint,8.505871270391921,1.8000000000000287,13
2023-10-10 16:00:00,2023-10-11 10:30:00,BUY,1859.685,1873.5933165,13.908316499999955,1390.8316499999955,TP atteint,8.505871270391921,1.8,70
2023-10-25 15:00:00,2023-10-27 18:00:00,BUY,1975.115,1998.9624035000002,23.847403500000155,2384.7403500000155,TP atteint,7.115663453203993,1.8000000000000034,196
2023-11-02 01:00:00,2023-11-07 07:15:00,BUY,1985.915,1968.8220425,-17.09295750000001,-1709.2957500000011,SL touché,8.595651319792907,1.7999999999999974,297
2023-11-09 15:00:00,2023-11-10 12:30:00,BUY,1959.785,1943.7451075,-16.039892500000178,-1603.9892500000178,SL touché,7.416179434622343,1.7999999999999972,82
2023-11-13 16:45:00,2023-11-15 10:15:00,BUY,1945.735,1973.0821614999993,27.3471614999994,2734.71614999994,TP atteint,6.730925104151801,1.799999999999997,158
2023-11-15 14:45:00,2023-11-16 14:30:00,SELL,1957.385,1976.1266925,-18.7416925,-1874.16925,SL touché,45.83642189693158,1.7999999999999976,91
2023-11-23 09:15:00,2023-11-24 13:30:00,SELL,1992.755,1999.4043775,-6.6493774999999005,-664.93774999999,SL touché,14.873637275194156,1.7999999999999863,95
2023-11-28 13:15:00,2023-11-28 14:15:00,BUY,2016.345,2026.9203105,10.575310499999887,1057.5310499999887,TP atteint,8.025051785038634,1.7999999999999923,4
2023-11-28 14:30:00,2023-11-29 00:45:00,BUY,2023.695,2047.5069254999996,23.81192549999969,2381.192549999969,TP atteint,8.025051785038634,1.8000000000000034,37
2023-12-12 13:30:00,2023-12-13 19:00:00,SELL,1985.195,1997.6175975,-12.422597500000165,-1242.2597500000165,SL touché,17.171828203178443,1.8,114
2023-12-20 13:45:00,2023-12-20 21:30:00,BUY,2036.278,2028.459861,-7.818138999999974,-781.8138999999974,SL touché,9.341090448786701,1.8000000000000058,31
2023-12-21 13:30:00,2023-12-22 12:30:00,BUY,2043.145,2064.9944305,21.849430499999926,2184.9430499999926,TP atteint,34.419946944988965,1.7999999999999925,88
2023-12-28 12:00:00,2023-12-28 15:00:00,BUY,2073.785,2080.277406499999,6.492406499999106,649.2406499999106,TP atteint,9.883742828598557,1.8,12
2023-12-28 15:15:00,2023-12-28 19:15:00,BUY,2079.625,2070.1751875,-9.449812500000007,-944.9812500000007,SL touché,9.883742828598557,1.8000000000000096,16
2024-01-02 11:30:00,2024-01-03 11:30:00,SELL,2068.725,2048.6831475,20.041852500000005,2004.1852500000005,TP atteint,11.611430913049944,1.8000000000000083,92
2024-01-09 08:00:00,2024-01-09 13:30:00,SELL,2032.345,2039.0941725,-6.749172499999986,-674.9172499999986,SL touché,19.72835202708861,1.7999999999999932,22
2024-01-11 13:30:00,2024-01-12 10:45:00,SELL,2030.655,2044.8793275,-14.224327500000072,-1422.4327500000072,SL touché,29.230028965756524,1.8000000000000032,81
2024-01-18 12:30:00,2024-01-18 13:30:00,SELL,2014.438,2007.7344058,6.703594199999998,670.3594199999998,TP atteint,7.879115743916053,1.8000000000000245,4
2024-01-18 13:45:00,2024-01-18 18:15:00,SELL,2009.005,2018.1595025,-9.154502499999808,-915.4502499999808,SL touché,7.879115743916053,1.80000000000001,18
2024-01-24 14:45:00,2024-01-30 07:30:00,SELL,2024.615,2037.5873075,-12.972307499999943,-1297.2307499999943,SL touché,14.505943082589255,1.799999999999993,339
2024-02-02 13:30:00,2024-02-13 13:45:00,SELL,2038.765,2003.1261115,35.63888850000012,3563.888850000012,TP atteint,13.134477642818787,1.7999999999999976,645
2024-02-21 17:00:00,2024-02-22 08:00:00,SELL,2022.595,2032.4862974999999,-9.891297499999837,-989.1297499999837,SL touché,9.631656122431849,1.8000000000000047,56
2024-04-03 12:15:00,2024-04-03 13:00:00,BUY,2268.545,2276.2386905,7.693690499999775,769.3690499999775,TP atteint,8.50872097735163,1.8000000000000214,3
2024-04-03 13:15:00,2024-04-03 16:15:00,BUY,2274.368,2292.5483311999997,18.180331199999728,1818.0331199999728,TP atteint,8.50872097735163,1.799999999999991,12
2024-04-03 16:30:00,2024-04-08 02:30:00,BUY,2292.885,2344.4125965000003,51.52759650000007,5152.759650000007,TP atteint,8.50872097735163,1.8000000000000063,220
2024-04-17 16:30:00,2024-04-19 01:15:00,SELL,2365.775,2396.6308875,-30.85588749999988,-3085.588749999988,SL touché,17.93897929964671,1.800000000000003,123
2024-04-29 19:30:00,2024-04-30 12:15:00,SELL,2333.655,2308.2807105,25.37428950000003,2537.428950000003,TP atteint,6.73977923561214,1.8,63
2024-05-02 17:45:00,2024-05-03 13:30:00,BUY,2307.908,2284.2040460000003,-23.703953999999612,-2370.3953999999612,SL touché,11.869062499208326,1.7999999999999963,75
2024-05-24 13:30:00,2024-05-27 12:15:00,SELL,2341.745,2348.4958724999997,-6.750872499999787,-675.0872499999787,SL touché,7.8951723306404205,1.8000000000000134,87
2024-06-10 16:30:00,2024-06-11 01:00:00,SELL,2310.848,2303.7156367999996,7.132363200000327,713.2363200000327,TP atteint,6.8556976177984055,1.799999999999954,30
2024-06-21 13:45:00,2024-07-05 12:30:00,SELL,2340.445,2369.7282225,-29.283222499999738,-2928.322249999974,SL touché,9.309490523235397,1.7999999999999938,905
2024-07-05 12:45:00,2024-07-11 15:00:00,BUY,2372.035,2418.3058315000003,46.27083150000044,4627.083150000044,TP atteint,23.747581822684367,1.8000000000000071,377
2024-07-11 15:15:00,2024-07-25 01:30:00,BUY,2420.408,2376.457796,-43.95020399999976,-4395.020399999976,SL touché,17.464172031318157,1.7999999999999978,865
2024-08-02 01:15:00,2024-08-02 04:45:00,BUY,2442.878,2459.5899902,16.711990199999946,1671.1990199999946,TP atteint,10.306120608675826,1.7999999999999903,14
2024-08-02 05:00:00,2024-08-02 14:45:00,BUY,2458.385,2433.5858075,-24.799192500000117,-2479.9192500000117,SL touché,10.306120608675826,1.8000000000000036,39
2024-08-14 13:15:00,2024-08-16 12:45:00,SELL,2450.725,2480.9403625,-30.215362500000083,-3021.5362500000083,SL touché,26.65310721359881,1.799999999999997,182
2024-08-19 13:30:00,2024-08-19 14:00:00,BUY,2489.475,2498.8435275,9.368527500000255,936.8527500000255,TP atteint,8.710386371316446,1.7999999999999825,2
2024-08-19 14:15:00,2024-08-20 11:15:00,BUY,2498.975,2525.4520775000005,26.477077500000632,2647.7077500000632,TP atteint,8.710386371316446,1.8000000000000123,80
2024-08-21 15:15:00,2024-08-22 13:15:00,BUY,2507.195,2492.4444025,-14.750597500000367,-1475.0597500000367,SL touché,8.83281085050863,1.7999999999999876,84
2024-08-27 09:00:00,2024-08-28 11:00:00,BUY,2512.775,2502.1586125,-10.6163875000002,-1061.63875000002,SL touché,21.06106359585528,1.8000000000000171,100
2024-09-02 00:45:00,2024-09-02 02:15:00,SELL,2501.385,2492.941753500001,8.443246499999077,844.3246499999077,TP atteint,6.830039550843175,1.8000000000000387,6
2024-09-02 02:30:00,2024-09-02 08:45:00,SELL,2490.635,2506.0703175,-15.435317499999655,-1543.5317499999655,SL touché,6.830039550843175,1.7999999999999883,25
2024-09-09 17:45:00,2024-09-10 10:15:00,SELL,2499.895,2507.6549475,-7.75994750000018,-775.994750000018,SL touché,6.944997752975937,1.7999999999999765,62
2024-09-17 12:45:00,2024-09-17 15:30:00,BUY,2577.685,2566.9051575,-10.779842500000086,-1077.9842500000086,SL touché,11.668955951898184,1.7999999999999832,11
2024-09-18 19:00:00,2024-09-20 06:45:00,SELL,2566.015,2601.2780075,-35.263007500000185,-3526.3007500000185,SL touché,8.691273844175889,1.8,135
2024-09-29 22:00:00,2024-09-30 10:30:00,BUY,2660.538,2641.780731,-18.75726900000018,-1875.7269000000178,SL touché,7.588336604542974,1.8,50
2024-10-02 13:15:00,2024-10-02 15:00:00,BUY,2657.815,2642.3190925000004,-15.495907499999703,-1549.5907499999703,SL touché,6.738211146091274,1.8000000000000118,7
2024-10-02 18:15:00,2024-10-03 14:00:00,BUY,2652.718,2639.627641,-13.090358999999808,-1309.0358999999808,SL touché,9.753090091645255,1.7999999999999932,75
2024-10-03 15:00:00,2024-10-04 12:45:00,BUY,2652.534,2634.928733,-17.605266999999913,-1760.5266999999913,SL touché,26.212696494420463,1.8000000000000103,83
2024-10-09 01:15:00,2024-10-09 06:45:00,SELL,2620.485,2611.6465635,8.83843650000017,883.8436500000171,TP atteint,7.635463127809835,1.8,22
2024-10-10 12:30:00,2024-10-11 15:15:00,BUY,2620.964,2657.9368676,36.97286759999997,3697.2867599999972,TP atteint,9.765093346934087,1.800000000000009,103
2024-11-07 19:15:00,2024-11-07 20:00:00,SELL,2690.405,2701.5702025,-11.16520249999985,-1116.520249999985,SL touché,13.057486587778953,1.8000000000000163,3
2024-11-24 23:00:00,2024-11-25 03:15:00,BUY,2713.465,2689.8942675000003,-23.57073249999985,-2357.073249999985,SL touché,9.837331663960676,1.8,17
2024-11-29 01:00:00,2024-11-29 02:15:00,BUY,2641.265,2656.8541384999994,15.589138499999535,1558.9138499999535,TP atteint,19.327097584717023,1.7999999999999896,5
2024-11-29 02:30:00,2024-12-02 00:30:00,BUY,2657.205,2632.5963975,-24.60860249999996,-2460.860249999996,SL touché,19.327097584717023,1.8,75
2024-12-03 01:15:00,2024-12-03 06:00:00,SELL,2637.855,2646.4439275,-8.588927499999954,-858.8927499999954,SL touché,9.710479082197963,1.8,19
2024-12-06 10:00:00,2024-12-08 23:00:00,SELL,2638.545,2646.8542724999998,-8.309272499999679,-830.9272499999679,SL touché,6.631972039499935,1.799999999999978,48
2024-12-19 10:45:00,2024-12-19 13:00:00,SELL,2619.245,2604.1436795,15.101320499999929,1510.132049999993,TP atteint,8.93483724601061,1.8000000000000216,9
2024-12-19 13:15:00,2024-12-20 15:30:00,SELL,2602.294,2627.626147,-25.332147000000077,-2533.2147000000077,SL touché,8.93483724601061,1.8000000000000071,101
2024-12-20 15:45:00,2024-12-30 16:15:00,BUY,2630.164,2598.399918,-31.764082000000144,-3176.4082000000144,SL touché,20.042603887690156,1.800000000000003,449
2025-01-06 16:30:00,2025-01-10 14:15:00,BUY,2640.148,2688.933533200001,48.78553320000083,4878.553320000083,TP atteint,15.974703048367004,1.7999999999999934,359
2025-01-17 14:30:00,2025-01-17 20:00:00,BUY,2709.535,2701.2002325,-8.334767499999998,-833.4767499999998,SL touché,22.66242151889376,1.7999999999999892,22
2025-01-27 09:00:00,2025-01-27 14:30:00,BUY,2764.445,2745.6827775,-18.762222500000007,-1876.2222500000007,SL touché,12.788076446793397,1.800000000000005,22
2025-02-21 02:00:00,2025-02-21 05:30:00,BUY,2938.165,2924.7689175,-13.39608249999992,-1339.608249999992,SL touché,7.701644877027711,1.7999999999999865,14
2025-02-21 14:45:00,2025-02-21 17:30:00,SELL,2933.045,2940.2815225,-7.2365224999998645,-723.6522499999865,SL touché,9.9838386007226,1.8,11
2025-03-07 17:00:00,2025-03-12 16:00:00,SELL,2910.865,2931.6404325,-20.77543250000008,-2077.543250000008,SL touché,10.844601575570316,1.8000000000000045,252
2025-03-25 12:00:00,2025-03-25 13:30:00,SELL,3017.848,3027.813924,-9.965924000000086,-996.5924000000086,SL touché,8.485157636804892,1.799999999999991,6
2025-04-08 13:15:00,2025-04-08 16:15:00,SELL,3013.315,2994.0970165,19.217983500000173,1921.7983500000173,TP atteint,12.520147302856373,1.7999999999999914,12
2025-04-08 16:30:00,2025-04-09 06:00:00,SELL,2985.203,3023.9776015,-38.774601500000244,-3877.4601500000244,SL touché,12.520147302856373,1.8000000000000047,50
2025-04-14 13:15:00,2025-04-15 03:45:00,BUY,3204.655,3227.9511895,23.296189499999855,2329.6189499999855,TP atteint,7.282319598409266,1.8,54
2025-04-29 16:15:00,2025-04-30 08:00:00,BUY,3319.205,3297.6653975,-21.5396025,-2153.96025,SL touché,13.386985941227636,1.8000000000000043,59
2025-05-02 12:30:00,2025-05-02 16:00:00,SELL,3255.685,3229.1388835000002,26.546116499999698,2654.61164999997,TP atteint,7.715855279054736,1.7999999999999876,14
2025-05-09 16:45:00,2025-05-11 22:00:00,SELL,3336.595,3314.2060645,22.38893549999966,2238.893549999966,TP atteint,7.9771725806190545,1.7999999999999927,17
2025-05-11 22:15:00,2025-05-15 04:00:00,SELL,3276.955,3147.2677405,129.68725949999998,12968.725949999998,TP atteint,7.9771725806190545,1.8,299
2025-05-22 14:30:00,2025-05-23 11:45:00,BUY,3302.275,3347.5218474999997,45.2468474999996,4524.68474999996,TP atteint,13.469970352750863,1.7999999999999927,81
2025-05-27 01:30:00,2025-05-27 07:45:00,SELL,3331.925,3296.8448675,35.08013250000022,3508.013250000022,TP atteint,9.037521788688558,1.8000000000000047,25
2025-05-30 12:00:00,2025-05-30 13:45:00,BUY,3302.378,3285.496811,-16.881189000000177,-1688.1189000000177,SL touché,10.180356832277063,1.7999999999999947,7
2025-06-18 15:45:00,2025-06-18 19:00:00,BUY,3392.535,3371.8487325,-20.686267499999758,-2068.626749999976,SL touché,7.185234948881899,1.7999999999999956,13
2025-06-25 07:45:00,2025-06-25 13:00:00,SELL,3330.418,3315.846623800001,14.571376199999122,1457.1376199999122,TP atteint,10.371127962066417,1.7999999999999776,21
2025-06-25 13:15:00,2025-06-25 23:45:00,SELL,3313.955,3338.5049774999998,-24.54997749999984,-2454.997749999984,SL touché,10.371127962066417,1.7999999999999925,38
2025-07-18 02:45:00,2025-07-18 07:15:00,SELL,3337.498,3345.7167489999997,-8.218748999999661,-821.8748999999661,SL touché,6.92947338092209,1.799999999999989,18
2025-07-22 07:30:00,2025-07-22 12:00:00,BUY,3385.915,3394.0023235000003,8.087323500000366,808.7323500000366,TP atteint,9.143689616027409,1.8000000000000405,18
2025-08-07 00:00:00,2025-08-07 01:30:00,BUY,3369.625,3381.1716625000004,11.546662500000366,1154.6662500000366,TP atteint,7.3494263459817475,1.8000000000000143,6
2025-08-07 01:45:00,2025-08-11 07:00:00,BUY,3382.135,3363.2039325,-18.931067500000154,-1893.1067500000154,SL touché,7.3494263459817475,1.8,205
